id,full_name,email,signup_date,salary,department,age,is_active
7035bcc0-d1eb-4de7-a18a-e1ae7e879cb7,Patrick Richardson,woodskimberly@yahoo.com,2023-08-16,130140,Sales,34,True
6c71376f-b840-4c61-980b-f3ebc9166d5c,Amanda Lawson,laurenhamilton@hotmail.com,2026-01-26,86464,Support,21,False
d8a8e8b4-639d-4252-b80f-f2e946dc2c7a,Jennifer Allen,,2023-08-25,100645,Engineering,35,True
a7107029-2d2e-4a5a-9b34-32b7098cbead,Susan Braun,perezjamie@yahoo.com,2024-01-13,135404,Engineering,60,False
b0359869-3e53-4cac-957d-b2d8d14c9465,David Dickerson,richardklein@hotmail.com,2021-05-24,65306,Sales,52,False
389b0413-a290-45c7-b207-142e53a99c41,Anthony Hoffman,maria42@yahoo.com,2021-12-18,78881,Marketing,62,True
fef3787e-8e98-4649-9d6b-00865ed70cd1,Donna Taylor,marcuslin@hotmail.com,2022-05-18,146884,Engineering,51,True
ed0e0966-d64b-4fd1-ad5a-7fbe06e1c9a4,Karl Harris,browntina@hotmail.com,2021-07-23,52621,Marketing,48,True
47036622-d92e-4f7e-9036-22dd11f71c3d,Megan Munoz,jeffrey59@gmail.com,2021-05-01,44558,Support,26,False
4a55c9a8-685d-4756-93f4-effd3baf3963,Jessica Young,,2021-03-13,83470,Engineering,54,True
fe1ca801-7b56-4220-9a6c-31cab2c834ac,stephanie lewis,,22/06/2023,82185, Marketing ,23,True
fde7f70d-184c-41f7-a3d3-c3b0960c51c3,Troy Simmons,thomashendricks@gmail.com,2021-06-24,130708,Marketing,39,True
3d4b7b32-d3cb-4f18-866e-16a9cdc53d2c,Lori Gonzalez,estescarlos@hotmail.com,2023-11-25,111791,Sales,18,False
7d41a956-2d6a-46a4-8ffd-f449a786eaaa,Brandi Conrad,paulbell@yahoo.com,2024-04-29,135256, ,21,True
e67bfc4c-0405-415e-b10b-5dc7a07d8dac,Chad Williams,caitlinshah@hotmail.com,2025-08-24,69019,Support,53,True
4b11c11c-0087-46fe-97c4-5ad5b6498b4b,Sarah Lin,dmorris@hotmail.com,2025-01-24,79796, Support ,35,False
e59721c7-43af-4ceb-87da-fc558d3ad690,Steven Anthony,,2025-02-24,112066,HR,34,False
8f29bdac-d26a-4314-b393-c7ec83c50cef,Todd Taylor,grace70@gmail.com,2025-12-17,74092,Sales,54,True
cac30903-afb3-40ec-8841-30712eb53888,Theresa Miranda,davidstark@gmail.com,2022-06-28,107746,Engineering,49,False
c334ac20-6b90-42bc-bc70-b77047ab33a4,Emma Sanders,merrittnatalie@gmail.com,2025-11-04,56847,HR,48,False
a770fba6-6932-4c4e-a087-bb42a2df72cc,Regina Burke,odurham@gmail.com,2024-06-24,123050,Engineering,57,False
c9c4dc12-ef16-4625-9344-dff7b38b88ff,Margaret Hurst,misty29@hotmail.com,2025-01-21,82355,,58,True
5a92dcc0-fae5-45da-9f13-9ca9f959be36,Melissa Davis,hartcarlos@yahoo.com,2022-12-21,65865, Marketing ,33,False
40345242-aced-4452-a875-8449890a3d68,Matthew Wong,howardjacqueline@hotmail.com,2022-11-15,130774,Support,40,True
83b1a716-2591-4669-ada4-5cd7bcf0a644,Katelyn Henderson,,2023-03-09,140455,Marketing,45,False
441f1ef9-5298-425a-9ee3-dcc7755a86e7,Jasmine Evans,ucarrillo@gmail.com,2024-04-28,47651,HR,70,True
9bf55512-131e-41f4-a471-b014beaddbcf,Jonathan Jones,sarahmartinez@yahoo.com,2024-10-02,103779,HR,49,True
aa9a7495-e308-4b4b-99d8-d3bfbdb9de8a,James Hill,jessica75@yahoo.com,2021-04-19,87496,Sales,52,True
de136ba3-480a-41b9-9d53-a0e617c7c799,John Williams,john43@gmail.com,2022-10-09,134915, HR ,22,True
ef524780-7c30-4bf1-869c-ccc8defbd737,Blake Hughes,zmyers@gmail.com,2025-10-30,86576,,21,True
90901eac-dd6b-43b9-b02a-d2b744a99a89,Shannon Francis,dgarner@gmail.com,2021-03-07,149253,Support,44,False
a8cc3794-e767-4810-93b5-a6a729b81310,Shannon Perkins,michellegraves@yahoo.com,2024-09-21,77278, ,63,False
aa80ddea-b210-4ef8-ac41-02884ae48e0b,Holly Rush,mmoore@gmail.com,2025-06-15,146868,Engineering,42,True
16aacb06-1c50-40a9-b6bb-300fee2972c0,David Walter,josesmith@gmail.com,2022-12-06,64631,Marketing,39,True
0f2867ce-a998-4d2a-8d88-2ef237af883e,DANIEL WILLIAMS,iscott@hotmail.com,31-Mar-2025,, Sales ,58,False
75e08b5b-4d8a-4b16-8178-302e179f20ee,lori bryant,james82@gmail.com,20/11/2024,$53500, Sales ,36,False
5c7d39eb-c6e8-4454-b081-4fd8d23a158c,Lauren Johnson,katrinaneal@hotmail.com,2025-01-07,76711,Marketing,62,False
28f1a88d-c29c-4311-94ce-851bf755373f,Sean Sullivan,sfriedman@hotmail.com,2025-04-06,37999,Marketing,48,False
4e3f07d5-d47c-458c-9097-ee1c330120e9,John Bryant,garyjohnson@hotmail.com,2023-06-22,37649,Engineering,42,True
0bec1390-4d26-474a-846a-ddedc14cebe0,Aaron Harris,tsimmons@yahoo.com,2024-11-04,140703,HR,53,True
f9406b16-392b-45c1-adeb-08ebe0183fb7,Rachel Young,brentjames@yahoo.com,2023-11-22,50631,Engineering,22,True
6afde781-9f81-482a-a6da-4ee1be1b38be,kendra hendricks,jamesreed@hotmail.com,2026/01/26,$37344, Support ,42,False
e6feffc3-5f04-4997-a2eb-3e7646488096,Jeffrey Jordan,leslie27@yahoo.com,2022-10-14,148479,Marketing,56,False
32db00de-4618-4e44-a8a2-d78d191189ed,Annette Banks,antonio96@gmail.com,2025-06-24,131737,Sales,27,True
d5dc2fa2-bac6-46f0-88d2-94a18537b994,Denise Baird,craymond@hotmail.com,2022-04-10,74996,Engineering,39,True
955d3d60-c0d0-4070-9135-51965f5b61da,Brenda Raymond,stephanie71@gmail.com,2023-12-05,50245,Marketing,70,True
3404afd1-b3e3-4f29-8f4b-88e19c34bdbf,Jennifer Mendoza,brianestes@yahoo.com,2024-12-23,145661,Sales,58,False
24ce6338-5d51-4154-a17d-473084ed9271,RYAN FRYE,millermark@gmail.com,2023-04-10,, Engineering ,67,True
ec62c1fc-f5dd-4f01-9942-d280aa453f53,Jacob Roberts,jeremiahbrown@gmail.com,2024-03-24,135636,Support,57,True
6c9f2b00-2977-4166-9771-1b2c829733a3,Jackie Fuentes,rtaylor@hotmail.com,2021-07-16,98306,Engineering,21,True
f599cce9-7857-43fa-a596-02fd8bc4e5f0,Jason Oneill,alexandervalerie@yahoo.com,2022-06-22,142903,Engineering,68,True
a5f4a0c3-5cf8-4908-a56b-b7db0c6bdb2f,Sabrina Gonzalez,smithsharon@gmail.com,2021-10-31,120335,Support,65,False
51fe63bf-f352-4382-b801-6d5cd0286c1b,Gabriel Henderson,ywelch@yahoo.com,2021-07-01,75266,Support,51,True
ad82b340-12b7-40d3-b1b4-df6c849bea68,Jonathan Livingston,amanda17@gmail.com,2022-05-28,,HR,67,True
771aa545-70fc-4019-ab23-ddf2a3eecde9,Jesse Dickson,esmith@gmail.com,2021-10-24,59048,Marketing,31,True
5526fa5f-999e-4f94-8bf8-76e01d9dab22,Angela Thornton,justinholmes@gmail.com,2022-02-06,83609,Sales,45,True
cc75cb81-3d7b-4679-be1f-9968e7a8699c,Michael Allen,epeters@hotmail.com,2022-11-17,70235,HR,30,True
0ff9f7a1-1ad3-43c2-95f7-6a2e4d6db95f,Amber Sawyer,david90@hotmail.com,2025-01-24,34216,Engineering,20,True
22e9a901-3aac-4466-a032-215a38d17b59,Jessica Schroeder,anthony32@hotmail.com,2025-12-22,52350,Sales,38,True
28807938-6105-4260-bdb4-57497e9fa72d,Christy Johnson,sarah88@hotmail.com,2023-08-05,147908,Support,36,True
53644672-a26f-43c0-b8b4-147f6a654cf5,Zachary Carroll,victorianichols@gmail.com,2023-10-04,120763,Marketing,44,True
2c57e461-a743-4779-9548-abfb39f3b262,jesse massey,andrearichard@yahoo.com,03/10/2024,$134883, Marketing ,-5,True
99fe3d88-7dc0-43a0-898e-a1ed296d21ff,Savannah Johnson,mariesanchez@yahoo.com,2023-05-28,32054,Support,18,True
1108e55e-d830-4ee1-ac3b-bdb8795479e6,Jose Wright,smithlisa@yahoo.com,2024-08-30,148395,HR,60,True
2b02a274-6172-43ee-beb9-8b948abee967,NATALIE WILLIAMS,jeremy32@yahoo.com,11-Mar-2022,$144799, Sales ,-5,True
b6ef9151-8c8a-4ba6-93cb-7505b599602d,Jeffrey Johnson,ajensen@gmail.com,2021-11-28,30907,Support,42,True
06fdf6b5-0629-4204-a154-baa89ea560b4,Terry Wong,tara30@yahoo.com,2024-10-13,39545,Engineering,63,True
c33ece31-dfa6-45a6-bbab-296c02eb669d,jerome taylor,cruzmelissa@hotmail.com,2024/01/19,55638, Sales ,64,False
97bb3e0d-c0bc-4d9a-8f7b-2c2fd0b3f85e,Mr. Ryan Pearson,michaelwilliams@yahoo.com,2023-03-14,115666,Engineering,69,True
66284c67-d379-4d02-bbc6-0ab90b28f3c7,Amanda Rice,brenda44@hotmail.com,2021-08-20,78861,Sales,64,True
9d6bfb67-3594-492b-a011-31bd005532ce,Paul West,anneward@yahoo.com,2023-02-17,77376,Marketing,38,False
167cfb23-4a68-4af0-99ce-4a0dbf2d04b3,Ashley Weeks,jessicabryant@yahoo.com,2022-09-08,120186,HR,55,False
e66d1c33-b703-47b1-bb17-c12616b8a07f,Joan Kelley,jakedickson@yahoo.com,2023-04-04,131203,Marketing,52,False
a19a6b24-eeeb-49c7-829f-4c64c85e3591,Megan Berry,johnruiz@hotmail.com,2021-07-01,48378,Marketing,50,True
74176298-a805-4343-8615-01dc02d76ff0,Eric Patrick,gregorybruce@hotmail.com,2024-10-14,103114,Marketing,34,True
d9851746-e9ca-4786-96f4-5f091b18902d,Tyrone Schroeder,brownjesse@gmail.com,2022-08-16,142390,Sales,46,False
2a9fe5b5-7977-4786-a399-4a3274c7c545,Carol Murphy,annette73@yahoo.com,2025-07-10,93523,Marketing,44,True
c573d156-d59c-4111-ae0d-ccc45e61b63a,Derek Mullins,,2025-07-06,36211,Marketing,18,False
00a28dd1-dbc5-4da6-86c4-71773227a814,Brenda Morrison,mooreconnie@hotmail.com,2021-06-04,73820,Sales,40,False
2f2118b3-5dfb-44c0-a7eb-5aaa2af9b82d,Jose Morgan,mackwilliam@gmail.com,2023-12-19,40328,Sales,21,True
b1063c92-1314-4e35-a274-9ab90ad3fe0e,Joanna Bruce,sguerra@gmail.com,2022-10-26,46037,HR,30,True
4168cc48-3fa9-4486-82dc-b70d0d145ac1,Jonathan Jones,mariamartin@hotmail.com,2025-02-17,34317,Support,46,True
4dde90ef-c806-4db5-9d76-8e2fcc2f3248,joshua davidson,bbarr@gmail.com,2025/04/25,106976, Engineering ,64,False
a00b11bd-2dff-424f-9219-620e0739dc35,Melissa Mcintosh,matthew46@yahoo.com,2024-07-17,78439,Support,61,False
fb829a75-fb80-4a03-9983-ac1625bb2cc2,Francis Lewis,ronald75@yahoo.com,2024-11-18,109484,Marketing,42,False
5b1c0856-d80c-4906-973d-6e3d19c8e7e6,Amy Duran,pachecocarlos@gmail.com,2024-03-04,38233,Support,32,True
49b43537-7b84-4feb-9b2b-77fa4be9d006,David Romero,emason@gmail.com,2021-08-04,107794,Support,46,False
05f785a5-ab94-4244-b27e-f7a138fe7961,Lisa Ferguson,murrayzachary@hotmail.com,2022-03-29,64009,HR,27,False
d6e46f62-d1fd-438b-ac32-750dde2a710a,Krista Donaldson,rbrown@gmail.com,2025-01-11,83558,HR,33,False
95172213-02aa-4fb4-94cf-4969fb70388c,Elizabeth Santana,cortiz@yahoo.com,2023-05-31,34730,Support,21,True
a25a6395-bb38-4e3b-9e38-83ba47646291,Lawrence Rodriguez,sarah45@gmail.com,2024-05-12,85925,Support,55,True
98b8819f-1956-4466-8ad8-655d5b740c24,JAMES GROSS,brownwilliam@yahoo.com,2022-12-03,48167, Sales ,50,False
447a40f6-3e0c-4fd0-9539-b256deaab6cf,Bryan Maldonado,tyler14@hotmail.com,2022-01-12,69123,Engineering,48,False
5f6e43bf-4c99-4a02-aa00-62f2e790d0e6,Steven Johnson,emiles@hotmail.com,2021-06-24,109605,Support,28,True
f8dfa0af-a4bd-4ef5-8aaa-0905b1b8a790,Sandra Lowe,natalie97@yahoo.com,2023-08-24,108428,Marketing,50,True
db6e7599-b983-448d-9a5d-ecc6f318c7c3,Sherri Farrell,mramos@hotmail.com,2021-07-19,147231,Marketing,18,False
ba298410-dff6-4689-a034-1e673a49b774,Mark Williams,emilyrichardson@yahoo.com,2022-07-20,41168,,44,True
6e482c5e-81e1-4593-be70-2dbb7e5b1d11,Daniel Brown,hartashley@yahoo.com,2024-02-26,118050,Sales,28,False
06f2cf2c-9ea8-4c79-b729-a26317dd9d50,John Todd,dennis76@yahoo.com,2021-06-11,, HR ,59,True
a821151f-e28c-4383-a418-3e41bc0c2b44,STEPHANIE HUNT,christiangardner@hotmail.com,31/12/2022,131613, Marketing ,70,False
c31b4f3e-3916-4e7f-806c-74a3b75002d6,Jessica Williams,grantmatthew@gmail.com,2023-01-01,137070,Engineering,59,True
e5c51c59-cb62-4c2e-977d-d0341dc300b2,Richard Rodriguez,ywoods@hotmail.com,2022-05-03,41988,HR,42,True
d81df6ff-c908-45aa-8cc2-037714c7239b,David Hanna,hopkinsjohn@yahoo.com,2024-08-18,71803,Engineering,21,True
a05b0148-259d-4be1-83f3-bd3bab8718a7,Adam Morris,,2022-12-06,131590, Marketing ,37,True
33828bb5-ac76-4574-b5f7-e4861a9ab9ed,KIMBERLY CONTRERAS,sanchezdonna@gmail.com,2025/02/11,$68750, Sales ,-5,True
5fb616a7-c2f8-44a8-8493-4a175fb90ab0,Donna Cohen,michellemartinez@yahoo.com,2023-09-23,,Engineering,46,False
b766c94e-6cf6-4a91-a8a9-8e71e3d23a98,Cory Kelley,jstanley@hotmail.com,2024-04-28,72081,Engineering,56,False
d51e4923-95c0-458b-8fd8-185e02d48c72,katrina taylor,cynthiaedwards@yahoo.com,24/02/2021,$90897, Marketing ,26,False
49ec6b98-ff23-4aa8-8453-f40bf7cd8980,Alexandra Wright,eric92@gmail.com,2023-11-12,75546,,27,False
f1010c46-3aba-4f43-b830-39bc4945e38e,Cheryl Wilson,amanda19@hotmail.com,2024-12-16,52503,Sales,64,False
520c852b-96c1-4332-a0da-f4ff2e175e2a,Charles Hill,bellkenneth@gmail.com,2025-09-28,135127,Marketing,70,True
e9be5405-1c30-4cb1-9e99-cdb0132bb3d4,amanda kim,matthewbarnes@hotmail.com,2024/04/06,$59698, HR ,27,False
786a4173-b93f-465d-91a3-490a94e33e67,Donna Valdez,martinezrebecca@hotmail.com,2025-01-12,67626,Engineering,26,True
ca28c17d-44b2-4c9a-a649-d1821b959fa0,Ashley Baker,campbellrhonda@gmail.com,2023-06-27,49558,Marketing,30,False
a825722a-1095-47fa-b62e-37fbc1ccf9a3,Rhonda Matthews,kaneashley@yahoo.com,2024-10-13,148930,Engineering,25,False
04ce75f0-e744-4291-9c7d-8f1bbf1f6715,Geoffrey Nguyen,donnamoon@hotmail.com,2024-10-15,42850,Engineering,45,True
aee939f0-f0fd-4447-9e52-e00496b020db,Harry Arroyo,kathy35@yahoo.com,2025-03-30,79585,Engineering,20,False
33d2428e-fca0-4ef4-96dd-f8feaad31da7,Robert Baker,jamesbaker@yahoo.com,2022-10-09,142580,Engineering,36,False
0d3b2e20-e476-427a-a06e-29aa46d52c01,melissa allen,zraymond@gmail.com,13-Jun-2023,$137193, Engineering ,32,True
0f74472e-ad10-49f0-becc-9965f6770578,Raymond Smith,,2021-10-14,129552,Engineering,61,False
0ce1eac5-c55c-489a-964a-385873da622f,Erika Wells,franklinjames@gmail.com,2023-02-18,36454,Engineering,18,False
af464648-abe5-472c-b977-b128529c6f0e,ANGELA WILKINS,brady79@gmail.com,2025-10-06,103959, Marketing ,18,False
f2fce30c-4d90-4136-9be3-743fc8dd041b,Kelly Munoz,stephanie73@yahoo.com,2023-10-21,103581,Support,41,True
3d69370c-5961-4af7-861d-c8e3b52821b8,Sheila Lopez,jerryjohnson@gmail.com,2023-06-08,132163,Marketing,27,False
27a74729-04c3-4d7a-8112-6ad748b23d42,Allison Morgan,jonesdavid@hotmail.com,2024-08-09,31141,Support,63,False
04be7682-39a0-4322-8319-a59bc97b8e11,Stephanie Patterson,powershaley@hotmail.com,2021-03-30,113413,Support,44,True
dc0f25b0-a3e0-4716-9297-ee310ba412d3,Spencer Oneal,lsmith@hotmail.com,2021-12-24,147046,Engineering,49,False
27570325-a649-4ead-85ed-aa9d4449db7d,Stephen Knapp,garciacameron@yahoo.com,2023-02-15,66885,Sales,68,False
fc28e722-15cc-4592-8954-5ffb2a4d3e48,Regina Davis,bwilliamson@yahoo.com,2023-03-06,78819, Marketing ,23,True
0220e0cf-17c0-439e-b24e-6512b307c2a9,Kathleen Pittman,ashlee25@yahoo.com,2023-07-08,76595,Marketing,66,True
746c4d3a-6b9a-4289-8677-ce60f902847e,Tony Rivera,wgraham@gmail.com,2021-06-01,,Marketing,54,False
e3cc6160-5ca4-4f21-81ac-5a7c0bc8b1a0,Valerie Perez,sharon63@yahoo.com,2024-05-21,119801,Support,47,True
978caddd-406a-48ca-9837-687604737dd3,Audrey Moon,richardmorrow@gmail.com,2023-02-09,48105,Support,61,True
ffb11c22-5cab-4839-959a-b08613a14402,Erica Myers,cmejia@gmail.com,2023-04-11,93735,HR,23,False
e3c54143-d406-4833-af38-ee8d9ce9fb3f,Jerry Larson,hendrixsusan@hotmail.com,2023-05-20,71659,Marketing,44,True
8eade011-eba8-4aac-9eea-0c308b9ba887,Cody Wright,stewarteric@gmail.com,2025-08-26,87431,Marketing,67,False
0200b4df-641c-4010-a4ac-648d41acaecb,Cory Phillips MD,asalas@gmail.com,2021-07-19,,HR,57,False
1b6be87d-0d7e-4e65-ac46-1f993d133a6c,Douglas Murray,tmarshall@gmail.com,2024-09-30,85661,Engineering,20,True
21a88eae-8576-4e0c-bc4d-9671ff2d8b70,Stephanie Hughes,greenbrenda@hotmail.com,2022-06-28,147354, Marketing ,50,False
18981614-7c2c-480b-b6cc-8e3db788fa97,Jamie Cooper,combsamber@gmail.com,2024-02-17,111014,Sales,52,True
ae1a16ad-b326-4c12-8948-f03bdf65807e,Justin Ingram,thompsonashley@gmail.com,2024-05-25,95435,Marketing,32,False
eac6da3c-459f-47f0-ad64-1b87c320259d,Patrick Ray,tmorse@hotmail.com,2023-04-02,41589,Marketing,59,True
78365796-4a71-4c2a-89ef-8b9959c84d65,stephanie white,elizabeth92@hotmail.com,02-Jun-2023,119057, HR ,27,False
53e5309c-45ef-44c3-9558-e6172c21c76f,Brianna Mcgee,tonya30@hotmail.com,2024-01-10,65456, Engineering ,55,True
09783390-49ac-4cb2-9d64-1aa0cffc35c1,Steven Tate,ralvarez@gmail.com,2024-12-10,47779,Engineering,65,True
6ed2b3a3-eb53-4464-85d6-0ce71e3710b3,KEVIN GRAVES,brandiharvey@gmail.com,2023-02-25,140616, Engineering ,58,False
8c37eef1-d4be-4490-a40b-32ee9c4c10b5,Troy Browning,james40@yahoo.com,2023-04-26,106881,Marketing,44,True
22489e7a-90ac-40ed-a06c-bbbc93a8d44e,Rebecca Wilcox DDS,fcarter@yahoo.com,2024-07-25,49387,HR,64,True
eaa89091-1e98-4502-989c-517a9e93de3a,Matthew Clark,arielroberson@yahoo.com,2023-10-13,68335,Sales,21,False
19b93c4a-ac06-4383-a4e1-2a002eb322f9,glenda martinez,,2021/10/26,69707, HR ,19,True
fc74d6ed-9740-406c-8ce0-5350bb837dd3,allison webb,nathan12@gmail.com,14/10/2021,, Sales ,21,True
d6ad28a6-65a6-4e96-8e57-611a228540f9,Gabrielle Alexander,sean48@hotmail.com,2023-05-14,70488,Sales,22,True
a5bfee0f-5797-4b02-af23-d2226485a410,HEATHER PETERS,turnerjennifer@hotmail.com,2026/02/07,$139559, Marketing ,60,False
070e3da7-10fd-42fd-9cac-553a977036f1,Ronnie Jones,lindsey70@gmail.com,2023-09-26,112426,Marketing,61,False
319ae36f-9e86-4973-a7fb-c13eeeb0c26c,Jose Smith,anthonymay@yahoo.com,2021-02-26,116682,HR,56,False
90660a80-aa57-4d5f-828d-6531de1cd7ae,Gina Jones,ahoward@yahoo.com,2021-10-11,113462,Sales,50,True
18211a53-e85b-4e0d-95dd-81067b68f291,Jennifer Warren,,2021-07-21,134462, Engineering ,33,False
7c75d23f-56b1-4a2b-bdb4-e8bf65f57ba6,Elizabeth Valdez,johnpark@hotmail.com,2022-01-20,110980,Support,68,False
5e5001ac-c827-4f3e-b23b-782b75ca5bcb,Karen Hall,donna54@hotmail.com,2022-09-05,100146,Engineering,36,True
d80f26f8-2bba-4efc-b911-137477b1449f,Mrs. Crystal Jackson,amyarnold@gmail.com,2022-07-01,37144,Marketing,58,False
3745f0af-0b5e-40ca-bb0a-8738918ba56a,Angel Rogers,samantha00@gmail.com,2022-01-04,124099,Marketing,60,False
ddcce135-33be-4679-845e-1b947af5d572,Sara Horne,maxwellpeter@hotmail.com,2025-09-03,134317,HR,59,False
944263a5-f26c-4390-9ada-3bc78b064644,Edgar Gray,colemanzachary@yahoo.com,2026-01-02,68157,Support,47,True
1d215eb2-7b54-4767-9337-5cf5c152adbe,Edward Bailey,lewisteresa@hotmail.com,2024-07-14,80551,Support,42,False
781df3b6-1307-481c-80cc-da207cf8e22d,Lauren Wood,johncook@hotmail.com,2021-11-20,96365,Engineering,23,True
ecbf64fe-8ba0-4126-b0aa-166c2749665d,Jessica Rogers,darren70@gmail.com,2023-05-27,146810,Sales,45,True
e557f0fe-674b-4986-996d-f2a18b172e25,Dana Little,bellhannah@gmail.com,2021-06-26,62464,Marketing,49,False
918c1a63-aa61-489d-a22c-82157a8ba8a0,Norma Johnson,erincunningham@gmail.com,2024-07-20,92079, Support ,30,True
e95beb69-75c0-4a62-99d3-10560839f8cd,Keith Ramos,rojasdavid@gmail.com,2025-10-22,89130,HR,28,False
a76a209d-8896-4885-b54d-bd44b435c480,Daniel Frazier,igreen@gmail.com,2021-07-10,119863,Sales,34,False
3d5c3dcf-3885-45c2-9ee2-eaeb29624123,Julie Russell PhD,turnerjeffrey@hotmail.com,2021-10-05,72476,HR,34,True
d3166214-52dd-40b2-be1b-eeacfcf5ab79,Priscilla Foley,velazquezrandy@yahoo.com,2024-09-23,53042,Support,52,False
7a0ce55e-28db-4314-851f-d9ba43ad6777,Tammy Lane,bergertina@gmail.com,2022-10-24,62517,Support,30,True
a6a17e37-8257-4a47-ac12-1a6ef4314984,Alice Thomas,janetdavis@gmail.com,2026-01-28,33772,Support,55,False
3529c05e-83e8-4f65-b3db-4b0034c1c28c,Sean Norris,charles33@hotmail.com,2023-01-03,146347,Marketing,22,False
2882ce42-9d0d-478b-9139-6df98703fd20,Jeremy Fletcher,christopher95@hotmail.com,2022-01-25,40333,Marketing,29,True
07724c48-4bb1-4e98-8708-74a8783f568a,William Mitchell,hrivera@yahoo.com,2026-01-05,107033,Engineering,46,True
34d3c003-5501-4b70-b55e-8c404160365c,NICOLE SIMPSON,ykramer@yahoo.com,16-Oct-2022,$49258, Engineering ,-5,True
5d83b307-bb83-4976-a272-b8687064f461,Kimberly Long,mcaldwell@gmail.com,2024-06-09,46253,Marketing,52,True
3239df9c-e938-4db8-827f-b35b4ea676fb,Sarah Long,wilsonjennifer@hotmail.com,2021-04-21,74638,HR,41,False
fb96e438-1f4c-41ee-bfaa-bf61ccd04fd1,Sean Vega,foleydenise@yahoo.com,2023-09-24,81766,HR,40,False
5d40f4b4-588b-4f70-aa8f-2693d7bc2da9,Troy Lewis,bkelly@yahoo.com,2023-05-01,31528,Support,20,True
eea4fb80-1a7f-4189-bf64-b7c5e753dc8b,Bailey Johnson,solisjoe@gmail.com,2024-12-01,100315,Sales,67,False
8a04ce08-02f4-486c-9ab2-ce4b24baa498,Randy Long,dustinknapp@hotmail.com,2021-03-30,77746,Marketing,31,True
e5d7eab2-017c-4fab-af61-9301b348a91c,Anita Williams,sheryl65@yahoo.com,2022-12-13,104085,,39,False
abff1dd7-01c4-4e8a-8534-611f6f01cd34,Brandon Jackson,riverapatricia@hotmail.com,2025-05-17,75905,Support,49,True
576a0f2f-da00-44e6-a789-0c2449e41831,Frederick Bailey,,2021-09-26,87884,Support,25,False
2835a07e-c98e-4e27-84ef-10c0310a3d31,Kenneth Charles,jonesjessica@hotmail.com,2022-06-16,107417,Marketing,65,False
fbce7b20-52e5-4a02-93c2-c481fc1abd4b,robert small,jennifer99@gmail.com,2024/02/20,$139467, Marketing ,22,True
a1071ff9-af90-46f6-bbf5-8e6958ebf776,Sheri Jones,claytonrebecca@hotmail.com,2023-07-08,95098,HR,44,True
f12721f2-70b0-414d-a82d-2a6f1a75b2db,Edward Patrick,smithchristine@yahoo.com,2024-06-05,68420,HR,23,False
70902d19-9595-4434-a398-42bbffbe69c9,Sarah Johnson,smithjoyce@yahoo.com,2025-12-04,130492,Sales,64,True
0bde7b9f-d009-4bd3-a136-738683e437f7,Matthew Mercado,howardelizabeth@hotmail.com,2024-03-01,57134,Marketing,42,True
ac0ab056-c42d-4f2e-9c2c-ef00eede86e9,Christopher Fowler,leemichael@yahoo.com,2024-06-15,32526,HR,52,True
3d499eed-4967-458d-bb29-5baf309212ec,Paige Dougherty,kim36@yahoo.com,2024-04-19,49829,Engineering,48,True
cb76ced5-3b1f-44ae-9aac-3fd97d3529c1,Donna Ward,gabrielle28@gmail.com,2025-11-06,71090,Marketing,44,True
abff2760-5ad7-4b20-933d-024a53eb5225,brooke smith,johnsonjeremy@hotmail.com,2024-10-27,40096, Engineering ,33,False
1eb964d3-220c-4a4d-b337-6c6f16e20019,Samantha Meyer,harrisonmichael@gmail.com,2021-09-26,92371,Sales,65,True
d7fd4cfc-9512-4393-b373-afcbe86a2158,Shelly Smith,david40@yahoo.com,2024-12-18,81248,Marketing,23,False
25cef50b-075d-4d50-a2ea-42a9c5cff96f,Scott Collins,shawn32@yahoo.com,2022-03-10,60299,HR,56,True
e916adce-03db-4154-9e21-8ee5fbc6a047,james padilla,wallacejonathan@gmail.com,25/09/2024,$72252, Marketing ,56,False
e68701d2-6235-4073-bc4f-d076cf7593c2,Ashley Smith,sandra53@gmail.com,2025-10-29,35531,Sales,45,False
9605047a-8851-4529-8d93-d411fbf248fb,Rhonda Lopez,watsonjennifer@gmail.com,2022-01-29,50041,Sales,49,False
5c7bd027-bc71-42e5-90b3-8a9e6eaaa175,Sharon Lee,timothy70@hotmail.com,2026-02-16,33197,Engineering,48,True
776027e4-334b-4c85-8bd7-572746634aab,Megan Wheeler,jessica93@gmail.com,2021-09-10,149260,Marketing,67,False
660be923-d08e-40e4-8685-cfbab2412dd1,Pamela Taylor,nashteresa@yahoo.com,2024-05-20,80455,HR,52,False
3c21a981-09b3-48c4-9cfc-157064c4022d,Brandon Hines,annettesmith@hotmail.com,2022-11-14,126599,HR,65,False
11d85256-e0ba-46c0-8b98-5379ad86b22a,Jaime Reid,lunasharon@gmail.com,2025-09-30,123675,Engineering,42,False
5ed00437-a76c-4be2-8879-1634359b7227,LEVI EVANS,benjaminmark@hotmail.com,26-Jul-2021,117420, Engineering ,57,True
9ce9cccf-15d4-472f-9867-821daa08ac3a,Sharon Cline,troy60@yahoo.com,2025-02-28,37072,Engineering,56,False
62eed316-3489-4b5e-bac8-ce9db88f6aa9,Kathy Morgan,collinswilliam@hotmail.com,2021-07-19,86552,Marketing,24,True
eea79473-eb02-45c3-8558-d3f2749d83bf,Dillon Rodriguez,ostewart@yahoo.com,2023-12-24,103942,Engineering,19,False
